,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_group,Year
3445,2018-06-14,shot,gun,18.0,M,B,Las Vegas,NV,False,attack,flee,False,True,10-20,2018
3446,2018-06-14,shot,gun,33.0,M,B,Kansas City,MO,False,attack,no flee,False,True,30-40,2018
3447,2018-06-14,shot,other,28.0,F,W,Kansas City,MO,False,undetermined,no flee,False,True,20-30,2018
3448,2018-06-14,shot,gun,,M,W,Kansas City,MO,True,other,no flee,False,True,,2018
3449,2018-06-14,shot,gun,40.0,M,H,Kirkland,WA,False,other,no flee,False,True,30-40,2018
3450,2018-06-15,shot,unarmed,40.0,M,W,Nokomis,IL,False,other,flee,False,True,30-40,2018
3451,2018-06-16,shot,other,53.0,M,,Mesa,AZ,False,attack,no flee,False,True,50-60,2018
3452,2018-06-16,shot,other,37.0,M,B,Warwick,NY,False,other,no flee,False,True,30-40,2018
3453,2018-06-16,shot,unarmed,47.0,M,H,Albuquerque,NM,False,attack,flee,False,True,40-50,2018
3454,2018-06-16,shot,other,30.0,M,,Van Nuys,CA,True,attack,no flee,False,True,20-30,2018
3455,2018-06-16,shot,gun,48.0,M,,Phoenix,AZ,False,attack,flee,False,True,40-50,2018
3456,2018-06-17,shot,gun,33.0,M,B,Trenton,NJ,False,attack,no flee,False,True,30-40,2018
3457,2018-06-17,shot,gun,44.0,M,H,South Salt Lake,UT,False,other,no flee,False,True,40-50,2018
3458,2018-06-19,shot,gun,65.0,M,W,Cumming,GA,False,attack,no flee,False,True,60-70,2018
3459,2018-06-19,shot,gun,20.0,M,B,Stone Mountain,GA,False,attack,no flee,False,True,10-20,2018
3460,2018-06-19,shot,unarmed,17.0,M,B,Pittsburgh,PA,False,undetermined,flee,False,True,10-20,2018
3461,2018-06-19,shot,other,55.0,M,W,Tucumcari,NM,False,attack,no flee,False,True,50-60,2018
3462,2018-06-20,shot,unarmed,33.0,M,B,Kingsland,GA,False,attack,flee,True,True,30-40,2018
3463,2018-06-20,shot,gun,29.0,M,,Parma,OH,False,attack,no flee,False,True,20-30,2018
3464,2018-06-20,shot,other,44.0,M,W,Bend,OR,False,other,no flee,False,True,40-50,2018
3465,2018-06-22,shot,other,37.0,M,W,Fairfield,OH,False,attack,no flee,False,True,30-40,2018
3466,2018-06-22,shot,other,32.0,M,B,Atlantic City,NJ,False,attack,no flee,True,True,30-40,2018
3467,2018-06-22,shot,other,31.0,M,W,Harrisonburg,VA,False,attack,no flee,False,True,30-40,2018
3468,2018-06-22,shot,other,,M,,Inglewood,CA,True,attack,no flee,False,True,,2018
3469,2018-06-22,shot,other,20.0,M,W,Albany,NY,True,attack,no flee,False,True,10-20,2018
3470,2018-06-23,shot,gun,30.0,M,B,Minneapolis,MN,False,attack,flee,True,True,20-30,2018
3471,2018-06-23,shot,other,25.0,M,B,Monroe,LA,False,attack,no flee,False,True,20-30,2018
3472,2018-06-23,shot,gun,,M,,San Diego,CA,False,attack,no flee,False,True,,2018
3473,2018-06-23,shot,gun,47.0,M,W,Coos Bay,OR,False,attack,no flee,False,True,40-50,2018
3474,2018-06-23,shot,gun,48.0,M,W,Meridian,ID,False,other,no flee,False,True,40-50,2018
3475,2018-06-23,shot,gun,38.0,M,,Centennial,CO,False,attack,flee,False,True,30-40,2018
3476,2018-06-23,shot,other,32.0,M,O,North Shore,HI,True,attack,no flee,False,True,30-40,2018
3477,2018-06-25,shot,other,18.0,M,H,Galveston,TX,False,undetermined,unknown,False,True,10-20,2018
3478,2018-06-25,shot,gun,29.0,M,W,Garland,TX,False,attack,flee,False,True,20-30,2018
3479,2018-06-25,shot,gun,30.0,M,W,Grenada,MS,False,other,flee,False,True,20-30,2018
3480,2018-06-25,shot,gun,36.0,M,,Prompton,PA,True,attack,no flee,False,True,30-40,2018
3481,2018-06-27,shot,gun,39.0,M,W,Aurora,CO,False,attack,flee,False,True,30-40,2018
3482,2018-06-29,shot,gun,36.0,M,H,Aurora,CO,False,attack,flee,True,True,30-40,2018
3483,2018-06-29,shot,gun,36.0,M,W,Russellville,AR,False,attack,no flee,False,True,30-40,2018
3484,2018-06-29,shot,gun,54.0,M,W,Dade City,FL,True,attack,no flee,False,True,50-60,2018
3485,2018-06-29,shot,other,27.0,M,B,Pomona,CA,False,undetermined,flee,False,True,20-30,2018
3486,2018-06-29,shot,gun,45.0,M,W,Portland,OR,False,undetermined,unknown,False,True,40-50,2018
3487,2018-06-29,shot,gun,19.0,M,B,Phoenix,AZ,False,attack,no flee,False,True,10-20,2018
3488,2018-06-29,shot,other,36.0,M,W,North Pole,AK,False,other,unknown,False,True,30-40,2018
3489,2018-06-29,shot,other,33.0,M,W,Lawrenceburg,TN,False,other,flee,False,True,30-40,2018
3490,2018-06-29,shot,gun,56.0,M,W,Waterford Township,MI,True,attack,flee,False,True,50-60,2018
3491,2018-07-01,shot,other,,M,,Santa Ana,CA,False,undetermined,no flee,False,True,,2018
3492,2018-07-01,shot,gun,33.0,M,W,Boise,ID,False,attack,flee,False,True,30-40,2018
3493,2018-07-01,shot,other,60.0,M,A,Grandview,MO,False,other,no flee,False,True,50-60,2018
3494,2018-07-01,shot,other,26.0,M,W,Panora,IA,False,other,no flee,False,True,20-30,2018
3495,2018-07-03,shot,gun,52.0,M,W,South Elgin,IL,False,attack,no flee,False,True,50-60,2018
3496,2018-07-03,shot,other,40.0,M,B,Fayetteville,NC,False,attack,no flee,False,True,30-40,2018
3497,2018-07-03,shot,gun,33.0,M,B,Chicago,IL,False,other,flee,True,True,30-40,2018
3498,2018-07-03,shot and Tasered,other,41.0,M,W,Lawton,OK,False,attack,no flee,False,True,40-50,2018
3499,2018-07-04,shot,gun,35.0,M,,Spalding County,GA,True,attack,no flee,True,True,30-40,2018
3500,2018-07-04,shot,other,32.0,M,N,Pueblo,CO,False,attack,no flee,False,True,30-40,2018
3501,2018-07-04,shot,gun,34.0,M,H,Red Bluff,CA,True,attack,no flee,False,True,30-40,2018
3502,2018-07-05,shot,unarmed,26.0,M,W,Devil's Lake,ND,False,attack,flee,True,True,20-30,2018
3503,2018-07-05,shot,other,62.0,M,A,Louisville,KY,False,other,no flee,False,True,60-70,2018
3504,2018-07-05,shot,gun,33.0,F,H,Tempe,AZ,False,attack,flee,False,True,30-40,2018
3505,2018-07-05,shot,gun,55.0,M,W,Eustis,FL,True,other,no flee,False,True,50-60,2018
3506,2018-07-05,shot,other,38.0,M,W,Calaveras County,CA,True,attack,no flee,False,True,30-40,2018
3507,2018-07-06,shot,gun,43.0,M,B,Overland Park,KS,False,attack,no flee,False,True,40-50,2018
3508,2018-07-06,shot,other,38.0,M,A,Copper Center,AK,False,other,unknown,True,True,30-40,2018
3509,2018-07-07,shot,unarmed,27.0,M,W,Amity,OR,False,attack,flee,False,True,20-30,2018
3510,2018-07-07,shot,other,52.0,M,W,Jacksonville,FL,True,attack,no flee,False,True,50-60,2018
3511,2018-07-07,shot,other,,M,,Adams County,CO,False,attack,flee,False,True,,2018
3512,2018-07-07,shot,unarmed,37.0,M,B,Vineland,NJ,False,undetermined,unknown,False,True,30-40,2018
3513,2018-07-08,shot,gun,,M,,Westminster,CA,False,other,flee,False,True,,2018
3514,2018-07-08,shot,gun,34.0,M,W,Tucson,AZ,False,other,no flee,False,True,30-40,2018
3515,2018-07-08,shot,gun,41.0,M,W,Grand Forks,ND,True,other,no flee,False,True,40-50,2018
3516,2018-07-10,shot,other,40.0,M,W,Garland,TX,False,attack,no flee,False,True,30-40,2018
3517,2018-07-10,shot,gun,53.0,M,H,Miami,FL,False,attack,flee,False,True,50-60,2018
3518,2018-07-10,shot,gun,21.0,M,W,Casper,WY,True,other,flee,False,True,20-30,2018
3519,2018-07-11,shot,other,45.0,F,W,Willis,TX,False,other,no flee,False,True,40-50,2018
3520,2018-07-11,shot,other,34.0,M,H,Los Banos,CA,False,other,no flee,False,True,30-40,2018
3521,2018-07-11,shot,gun,22.0,M,H,Las Vegas,NV,False,attack,flee,False,True,20-30,2018
3522,2018-07-13,shot,gun,25.0,M,H,Dilley,TX,False,attack,no flee,True,True,20-30,2018
3523,2018-07-13,shot and Tasered,other,16.0,M,W,Chanhassen,MN,True,attack,no flee,True,True,10-20,2018
3524,2018-07-14,shot,gun,37.0,M,B,Chicago,IL,False,other,flee,True,True,30-40,2018
3525,2018-07-14,shot,gun,68.0,M,B,Florence,SC,False,attack,no flee,False,True,60-70,2018
3526,2018-07-15,shot,gun,25.0,M,B,Kansas City,MO,False,attack,no flee,False,True,20-30,2018
3527,2018-07-15,shot,gun,34.0,M,W,Alvin,TX,True,attack,no flee,False,True,30-40,2018
3528,2018-07-15,shot,gun,23.0,M,H,Albuquerque,NM,False,attack,no flee,False,True,20-30,2018
3529,2018-07-17,shot,other,25.0,M,W,Altoona,IA,False,other,flee,False,True,20-30,2018
3530,2018-07-17,shot,gun,57.0,M,H,Sparks,NV,False,other,unknown,False,True,50-60,2018
3531,2018-07-17,shot,gun,27.0,M,H,Tucson,AZ,False,attack,flee,False,True,20-30,2018
3532,2018-07-17,shot,gun,51.0,M,W,Lenoir,NC,False,attack,no flee,False,True,50-60,2018
3533,2018-07-18,shot,gun,30.0,M,H,Albuquerque,NM,False,attack,no flee,False,True,20-30,2018
3534,2018-07-18,shot,gun,33.0,M,W,Fletcher,NC,False,attack,no flee,False,True,30-40,2018
3535,2018-07-18,shot,gun,,M,W,Pattison,TX,False,attack,no flee,False,True,,2018
3536,2018-07-19,shot,gun,19.0,M,H,Peoria,IL,False,other,flee,False,True,10-20,2018
3537,2018-07-19,shot,gun,22.0,M,H,Pico Rivera,CA,False,other,flee,False,True,20-30,2018
3538,2018-07-20,shot,other,37.0,M,H,Fresno,CA,False,attack,no flee,False,True,30-40,2018
3539,2018-07-20,shot,gun,19.0,M,W,San Antonio,TX,False,attack,flee,False,True,10-20,2018
3540,2018-07-20,shot,gun,33.0,M,O,Puna,HI,False,attack,flee,False,True,30-40,2018
3541,2018-07-20,shot,gun,38.0,M,W,Lady Lake,FL,False,attack,no flee,False,True,30-40,2018
3542,2018-07-20,shot,gun,45.0,M,H,Riverside,CA,False,attack,flee,False,True,40-50,2018
3543,2018-07-21,shot,gun,39.0,M,W,Tucson,AZ,False,attack,flee,False,True,30-40,2018
3544,2018-07-21,shot,other,21.0,M,H,Mesa,AZ,False,attack,no flee,False,True,20-30,2018
3545,2018-07-21,shot,other,56.0,M,W,Toledo,OH,False,attack,no flee,False,True,50-60,2018
3546,2018-07-21,shot,unarmed,27.0,F,H,Los Angeles,CA,False,other,flee,True,True,20-30,2018
3547,2018-07-21,shot,other,50.0,M,H,Anaheim,CA,True,other,flee,False,True,40-50,2018
3548,2018-07-22,shot,other,16.0,M,W,Bixby,OK,False,attack,flee,False,True,10-20,2018
3549,2018-07-22,shot,gun,18.0,M,W,Hanover,CO,False,attack,no flee,False,True,10-20,2018
3550,2018-07-22,shot,other,38.0,M,H,Riverside,CA,False,other,no flee,False,True,30-40,2018
3551,2018-07-22,shot,other,32.0,M,H,Highland,CA,False,attack,flee,False,True,30-40,2018
3552,2018-07-23,shot,other,33.0,M,H,Burlington,NC,True,other,no flee,False,True,30-40,2018
3553,2018-07-23,shot,gun,71.0,M,W,Bristol,VA,True,attack,no flee,False,True,70-80,2018
3554,2018-07-23,shot,other,30.0,M,H,Silver Spring,MD,True,other,no flee,False,True,20-30,2018
3555,2018-07-24,shot,other,39.0,F,W,Soddy-Daisy,TN,False,attack,flee,False,True,30-40,2018
3556,2018-07-24,shot,gun,19.0,M,B,Starke,FL,False,other,flee,False,True,10-20,2018
3557,2018-07-24,shot,gun,44.0,M,W,Seaside,OR,False,other,no flee,True,True,40-50,2018
3558,2018-07-25,shot,other,54.0,M,W,Spokane,WA,False,attack,flee,False,True,50-60,2018
3559,2018-07-25,shot,gun,29.0,M,B,Memphis,TN,True,attack,no flee,True,True,20-30,2018
3560,2018-07-25,shot,gun,,M,H,Amarillo,TX,False,other,no flee,False,True,,2018
3561,2018-07-25,shot,unarmed,56.0,M,W,Lake Havasu,AZ,True,other,no flee,True,True,50-60,2018
3562,2018-07-25,shot,gun,64.0,M,W,LaFollette,TN,True,attack,no flee,False,True,60-70,2018
3563,2018-07-26,shot,gun,25.0,M,B,Nashville,TN,False,other,flee,True,True,20-30,2018
3564,2018-07-26,shot,gun,43.0,M,,Walton County,GA,False,attack,flee,False,True,40-50,2018
3565,2018-07-26,shot,gun,18.0,M,H,Kent Station,WA,False,other,no flee,False,True,10-20,2018
3566,2018-07-26,shot,gun,36.0,M,W,Lakemoor,IL,False,other,no flee,False,True,30-40,2018
3567,2018-07-26,shot,other,24.0,M,H,Redondo Beach,CA,False,undetermined,no flee,False,True,20-30,2018
3568,2018-07-26,shot,gun,30.0,M,W,Springdale,AR,False,attack,no flee,False,True,20-30,2018
3569,2018-07-26,shot,gun,53.0,M,A,Nanakuli,HI,True,attack,no flee,False,True,50-60,2018
3570,2018-07-27,shot,unarmed,60.0,F,B,Savannah,GA,False,other,unknown,False,True,50-60,2018
3571,2018-07-27,shot,gun,32.0,M,H,Los Angeles,CA,False,attack,no flee,True,True,30-40,2018
3572,2018-07-28,shot,gun,25.0,M,B,Toledo,OH,False,other,flee,True,True,20-30,2018
3573,2018-07-28,shot,unarmed,44.0,M,H,South Whitehall Township,PA,False,undetermined,no flee,False,True,40-50,2018
3574,2018-07-28,shot,other,32.0,M,W,Pineville,LA,False,undetermined,flee,False,True,30-40,2018
3575,2018-07-28,shot,gun,33.0,M,W,Aberdeen,NC,False,attack,no flee,False,True,30-40,2018
3576,2018-07-29,shot,other,,M,,Adams County,CO,False,attack,flee,False,True,,2018
3577,2018-07-30,shot,gun,,M,W,Aurora,CO,False,other,no flee,False,True,,2018
3578,2018-07-31,shot,gun,35.0,M,B,Mississippi County,AR,False,attack,flee,False,True,30-40,2018
3579,2018-07-31,shot,gun,23.0,M,H,Glendale,AZ,False,attack,no flee,False,True,20-30,2018
3580,2018-08-01,shot,gun,27.0,M,B,Oxon Hill,MD,False,other,flee,False,True,20-30,2018
3581,2018-08-01,shot,gun,53.0,M,W,Tucson,AZ,False,other,no flee,False,True,50-60,2018
3582,2018-08-01,shot,gun,35.0,M,H,Hereford,TX,False,attack,no flee,False,True,30-40,2018
3583,2018-08-01,shot,gun,41.0,M,B,Sussex County,VA,False,attack,flee,False,True,40-50,2018
3584,2018-08-02,shot,other,57.0,M,,Westminster,CO,False,attack,flee,False,True,50-60,2018
3585,2018-08-02,shot,other,18.0,M,W,Apopka,FL,False,attack,no flee,False,True,10-20,2018
3586,2018-08-03,shot,gun,34.0,M,B,Pine Bluff,AR,False,attack,no flee,False,True,30-40,2018
3587,2018-08-03,shot,gun,49.0,M,W,Trumann,AR,True,attack,no flee,False,True,40-50,2018
3588,2018-08-03,shot,gun,31.0,M,W,Deer Park,WA,True,attack,no flee,False,True,30-40,2018
3589,2018-08-03,shot,other,29.0,M,H,Seville,FL,True,other,no flee,True,True,20-30,2018
3590,2018-08-04,shot,gun,33.0,M,W,Liberty,MO,True,attack,no flee,False,True,30-40,2018
3591,2018-08-04,shot,gun,38.0,M,W,Delray Beach,FL,True,other,no flee,False,True,30-40,2018
3592,2018-08-05,shot,gun,43.0,M,N,St. Paul,MN,False,other,no flee,True,True,40-50,2018
3593,2018-08-05,shot,gun,58.0,M,,Hesperia,CA,False,other,no flee,False,True,50-60,2018
3594,2018-08-05,shot,other,29.0,M,W,Las Cruces,NM,True,attack,no flee,False,True,20-30,2018
3595,2018-08-05,shot,gun,68.0,M,W,Van Buren,AR,False,attack,no flee,False,True,60-70,2018
3596,2018-08-06,shot,other,62.0,M,B,Las Vegas,NV,True,attack,no flee,True,True,60-70,2018
3597,2018-08-06,shot,other,39.0,M,B,Atlanta,GA,False,attack,no flee,False,True,30-40,2018
3598,2018-08-06,shot,gun,59.0,M,B,Philadelphia,PA,False,attack,no flee,False,True,50-60,2018
3599,2018-08-07,shot,gun,24.0,M,W,Monroe County,IN,False,attack,no flee,True,True,20-30,2018
3600,2018-08-07,shot,gun,70.0,M,H,Los Angeles,CA,False,other,unknown,False,True,60-70,2018
3601,2018-08-07,shot,gun,42.0,M,H,Salt River Reservation,AZ,False,other,flee,False,True,40-50,2018
3602,2018-08-07,shot,other,26.0,M,W,Shreveport,LA,False,other,flee,False,True,20-30,2018
3603,2018-08-08,shot,other,24.0,M,W,Carthage,TN,False,attack,no flee,False,True,20-30,2018
3604,2018-08-08,shot,other,48.0,M,B,San Diego,CA,False,attack,no flee,False,True,40-50,2018
3605,2018-08-08,shot,other,,M,,Las Vegas,NV,True,attack,no flee,True,True,,2018
3606,2018-08-08,shot,other,54.0,M,B,Omaha,NE,False,attack,no flee,False,True,50-60,2018
3607,2018-08-09,shot,gun,48.0,M,B,Philadelphia,PA,False,attack,flee,False,True,40-50,2018
3608,2018-08-09,shot,gun,37.0,M,W,Durham,NC,True,attack,no flee,True,True,30-40,2018
3609,2018-08-09,shot,gun,40.0,M,B,Landover,MD,False,other,flee,False,True,30-40,2018
3610,2018-08-09,shot,gun,28.0,M,B,Columbus,OH,False,attack,flee,False,True,20-30,2018
3611,2018-08-10,shot,gun,43.0,M,W,Denham Springs,LA,False,attack,unknown,False,True,40-50,2018
3612,2018-08-11,shot,gun,49.0,M,,Akron,OH,True,attack,flee,False,True,40-50,2018
3613,2018-08-12,shot,other,35.0,M,W,Hawkins,WI,True,undetermined,no flee,False,True,30-40,2018
3614,2018-08-12,shot,gun,21.0,M,H,Los Angeles,CA,False,attack,flee,False,True,20-30,2018
3615,2018-08-12,shot,gun,40.0,M,B,Waynesboro,VA,False,attack,flee,False,True,30-40,2018
3616,2018-08-13,shot,gun,32.0,M,B,Oklahoma City,OK,False,attack,flee,False,True,30-40,2018
3617,2018-08-13,shot,gun,48.0,M,B,Milwaukee,WI,True,other,no flee,True,True,40-50,2018
3618,2018-08-13,shot,gun,32.0,M,,Richton Park,IL,False,attack,flee,True,True,30-40,2018
3619,2018-08-13,shot,gun,31.0,M,W,Creston,IA,True,other,no flee,False,True,30-40,2018
3620,2018-08-14,shot,gun,,M,H,Fresno,CA,True,attack,no flee,True,True,,2018
3621,2018-08-16,shot,gun,58.0,M,W,Olustee,FL,False,attack,no flee,False,True,50-60,2018
3622,2018-08-16,shot,other,30.0,M,B,Wasilla,AK,False,attack,no flee,False,True,20-30,2018
3623,2018-08-17,shot and Tasered,gun,21.0,M,B,Austin,TX,False,attack,unknown,False,True,20-30,2018
3624,2018-08-18,shot,gun,15.0,M,H,Ceres,CA,False,other,flee,True,True,10-20,2018
3625,2018-08-18,shot,other,30.0,M,W,Los Angeles,CA,False,other,no flee,False,True,20-30,2018
3626,2018-08-18,shot and Tasered,gun,28.0,M,H,Phoenix,AZ,False,other,flee,False,True,20-30,2018
3627,2018-08-19,shot,other,21.0,M,B,Bakersfield,CA,False,other,no flee,False,True,20-30,2018
3628,2018-08-19,shot,gun,42.0,M,,Spokane,WA,True,attack,no flee,False,True,40-50,2018
3629,2018-08-19,shot,gun,33.0,M,B,Atlanta,GA,False,attack,no flee,False,True,30-40,2018
3630,2018-08-19,shot,gun,,M,W,Great Falls,MT,False,other,no flee,False,True,,2018
3631,2018-08-20,shot,other,36.0,M,B,Philadelphia,PA,False,attack,flee,False,True,30-40,2018
3632,2018-08-20,shot,gun,38.0,M,W,Gonic,NH,False,attack,no flee,False,True,30-40,2018
3633,2018-08-23,shot,other,34.0,F,H,Los Lunas,NM,False,other,no flee,False,True,30-40,2018
3634,2018-08-23,shot,other,23.0,F,W,Columbus,OH,False,attack,no flee,False,True,20-30,2018
3635,2018-08-24,shot,other,44.0,M,W,Enoree,SC,True,attack,no flee,False,True,40-50,2018
3636,2018-08-24,shot,other,20.0,M,B,Cincinnati,OH,False,attack,no flee,True,True,10-20,2018
3637,2018-08-24,shot,other,41.0,M,H,Bakersfield,CA,False,other,unknown,False,True,40-50,2018
3638,2018-08-25,shot,gun,18.0,M,W,Montgomery County,VA,True,other,no flee,False,True,10-20,2018
3639,2018-08-25,shot,gun,29.0,M,W,Manchester Township,PA,False,attack,no flee,False,True,20-30,2018
3640,2018-08-25,shot,gun,37.0,F,W,Alamosa,CO,False,attack,flee,False,True,30-40,2018
3641,2018-08-26,shot,gun,41.0,F,W,Blacksburg,SC,True,attack,no flee,False,True,40-50,2018
3642,2018-08-27,shot,gun,25.0,M,W,Phoenix,AZ,False,attack,flee,False,True,20-30,2018
3643,2018-08-27,shot,gun,20.0,M,W,Phoenix,AZ,False,attack,no flee,False,True,10-20,2018
3644,2018-08-27,shot,other,34.0,M,W,Redding,CA,True,other,no flee,False,True,30-40,2018
3645,2018-08-28,shot,other,37.0,M,H,Tarboro,NC,False,other,no flee,False,True,30-40,2018
3646,2018-08-28,shot,gun,18.0,M,W,Redlands,CA,True,attack,no flee,False,True,10-20,2018
3647,2018-08-29,shot,gun,72.0,M,W,Washington Court House,OH,False,other,no flee,False,True,70-80,2018
3648,2018-08-29,shot,other,17.0,M,B,Houston,TX,False,attack,flee,False,True,10-20,2018
3649,2018-08-30,shot,gun,45.0,F,W,Beverly Hills,FL,False,attack,no flee,False,True,40-50,2018
3650,2018-08-30,shot,other,49.0,F,H,Pasadena,CA,True,other,no flee,True,True,40-50,2018
3651,2018-08-31,shot,gun,64.0,M,W,Floral City,FL,True,attack,no flee,False,True,60-70,2018
3652,2018-08-31,shot,other,36.0,M,W,Fairview,TN,True,other,no flee,False,True,30-40,2018
3653,2018-08-31,shot,gun,61.0,M,W,Sedalia,CO,False,attack,no flee,True,True,60-70,2018
3654,2018-09-01,shot,other,24.0,M,B,Arlington,TX,False,attack,flee,False,True,20-30,2018
3655,2018-09-03,shot,gun,70.0,M,H,Bernalillo,NM,False,other,unknown,False,True,60-70,2018
3656,2018-09-03,shot,other,40.0,M,W,Cheney,WA,True,other,no flee,False,True,30-40,2018
3657,2018-09-03,shot,gun,21.0,M,B,Covington,GA,False,attack,flee,False,True,20-30,2018
3658,2018-09-04,shot,other,27.0,M,W,Westminster,CO,False,attack,no flee,False,True,20-30,2018
3659,2018-09-05,shot,unarmed,23.0,M,B,Hollywood,FL,False,undetermined,no flee,False,True,20-30,2018
3660,2018-09-05,shot,other,33.0,M,W,Morris,AL,False,undetermined,flee,False,True,30-40,2018
3661,2018-09-05,shot,gun,45.0,M,W,Jonesville,NC,False,attack,no flee,False,True,40-50,2018
3662,2018-09-06,shot,other,19.0,M,B,Sacramento,CA,False,attack,flee,False,True,10-20,2018
3663,2018-09-07,shot,gun,28.0,M,B,Pawtucket,RI,False,attack,unknown,False,True,20-30,2018
3664,2018-09-08,shot,gun,63.0,M,W,Citronelle,AL,False,attack,no flee,False,True,60-70,2018
3665,2018-09-09,shot,gun,,M,B,Greenville,NC,False,attack,no flee,False,True,,2018
3666,2018-09-09,shot,other,43.0,M,,Stanwood,WA,False,other,no flee,False,True,40-50,2018
3667,2018-09-09,shot and Tasered,gun,39.0,F,B,Missouri City,TX,False,other,no flee,False,True,30-40,2018
3668,2018-09-10,shot,gun,53.0,M,,Tucson,AZ,True,other,no flee,False,True,50-60,2018
3669,2018-09-11,shot,gun,57.0,M,W,Georgetown,KY,False,attack,unknown,False,True,50-60,2018
3670,2018-09-12,shot,gun,32.0,M,H,Buffalo,NY,False,attack,no flee,True,True,30-40,2018
3671,2018-09-12,shot,gun,38.0,M,B,Gary,IN,False,attack,no flee,False,True,30-40,2018
3672,2018-09-13,shot,other,36.0,M,,Henderson,NV,False,attack,no flee,True,True,30-40,2018
3673,2018-09-14,shot,gun,46.0,M,B,Detroit,MI,False,attack,no flee,True,True,40-50,2018
3674,2018-09-14,shot,gun,31.0,M,W,Cumming,GA,False,attack,no flee,False,True,30-40,2018
3675,2018-09-14,shot,gun,40.0,M,W,Mesa,AZ,True,attack,no flee,False,True,30-40,2018
3676,2018-09-15,shot,gun,31.0,M,W,Ankeny,IA,False,attack,no flee,True,True,30-40,2018
3677,2018-09-15,shot,other,50.0,M,W,Jacksonville,AR,False,attack,no flee,True,True,40-50,2018
3678,2018-09-16,shot,gun,29.0,M,H,Lancaster,PA,False,attack,no flee,False,True,20-30,2018
3679,2018-09-16,shot,gun,40.0,M,,Walla Walla,WA,True,other,no flee,False,True,30-40,2018
